target	EEBR-OA.Prd	EEBR-OB.Prd	EEMAC-CN.Prd	EEMAC-CPL.Prd	EEMAC-N.Prd	GL-CN.Prd	GL-F.Prd	GL-NP.Prd	L-CN.Prd	L-RA.Prd	M-CN.Prd	M-RA.Prd	P-CN.Prd	P-RA.Prd	PP-CN.Prd	PP-PP.Prd	SA-CN.Prd	SA-RA.Prd	SUL-CN.Prd	SUL-F.Prd	SUL-LM.Prd	T-CN.Prd	T-NP.Prd	TT-CN.Prd	TT-LP.Prd
k117_288906_3_EEBR-OB	0.36720829380088105	0.4788746901178139	0.6772371079787629	0.5365890832871641	0.35812970752055706	0.9161041743588516	0.5645997929321387	0.5455901859202439	0.8844363219897472	0.447492757463901	0.6171611267846443	0.3028894473217206	0.38691488813066693	0.1346333746976713	0.37065943054252404	0.3973035508792848	0.5618207631095439	0.2935291095245097	0.6411744171645555	0.5353122353332729	0.48599223805540676	1.263605354058221	0.8602075958329566	0.7308368144201676	1.1059268217179667
k117_293984_7_EEBR-OB	0.3665299179567425	0.3097273929498239	0	0	0	0	0.1377089451069246	0	0.10493507569344003	0	0.014295569098016157	0.004755260947713019	0.04753903062356317	0	0.17616385842539198	0.12369339450641006	0.009507011748272103	0.00476721397132898	0.1144370218959408	0.08562789571561916	0.1248531098696484	0.03819113479075787	0.06172191340620964	0.22667926167731162	0.1438012848440833
k117_311013_1_EEBR-OB	0.1584906522451676	0.2855773200030369	0.02882037772945272	0	0	0.06626112017079626	0.1466076351334265	0.02592680635571407	0.10683707321493083	0	0.054809526975658364	0.02302961087074239	0.074824862663286	0	0.014411439166473042	0.02304015549292953	0.08345152771184718	0.03174531121816798	0.017319239367515834	0.02303854310805915	0.01162808683782803	0.22541843866425113	0.2126914377739093	0.03964285159453076	0.029017752382449316
k117_322754_2_EEBR-OB	0.19809034564671382	0.2670906722347244	0.044475272762784436	0	0	0.064666177013566	0.04032855663800991	0.028289861492160798	0.06886450751370551	0	0.01618783283369559	0.02423115578573765	0.044411100202824384	0.020195006204650697	0.024261344544601576	0.11313050262325398	0.04037035423541633	0.012146032118255577	0.12148567904170526	0.04848110810565491	0.05301733506058983	0.07297827713277429	0.06451556968747175	0.1411762822001885	0.10584330318282383
k117_354443_1_EEBR-OB	0.7515226655974742	0.9149564621456523	0.24377002988251664	0.02730095618543517	0	0.5482695135449338	1.0671405933679223	0.859584106296134	0.7394773857946589	0	0.48799243639441564	0.466685002815117	0.5476911717422451	0.14881562824592115	0.629793883263383	0.9405640175620916	0.6828665016180009	0.6644940872463123	0.7527983946443532	0.5683586217240612	0.47127619907294277	0.8215960568790891	0.97243128096893094	0.3439069186871317	0.429519080410507
k117_410701_1_EEBR-OB	0.14240361306833074	0.23898162114368254	0.004188907754070607	0	0	0	0	0	0	0	0	0	0.00418286365546667	0	0	0.037673767765465854	0.004182514177543133	0	0.1384498954844659	0.020928406276840516	0.016900882971497798	0	0	0.11080584529771824	0.029523166688209694
k117_425121_1_EEBR-OB	0.10599854822156807	0.18429256384195983	0.07253512666948661	0	0	0.0334647466045204	0.08904545305672587	0	0.11180355337519247	0	0.011169604655249956	0.005573165830719658	0.04457259511265283	0	0.02790054622629181	0.022302870517155782	0.033426653306924715	0.02234869909759026	0.039118388651429095	0.0390272920250522	0.02813997014754383	0.039165008727922196	0.033386807313266625	0.07674856068701155	0.0955032266411172
k117_435834_2_EEBR-OB	0.19924539139392497	0.3578382478469426	0.02344380306059684	0	0	0.08202143775617747	0.04676756988273418	0.03515006800046389	0.05284831829709729	0	0.03519833399763642	0.01756249736571321	0.08778741159267234	0.005854854740003774	0.023445837164951102	0.16984854122833976	0.07022406156916958	0.01760664319663098	0.3639465930955288	0.21083170961912953	0.1477939608589487	0.22920698385188562	0.2571812888276841	0.40929258284928594	0.17703267419880844
k117_441508_1_EEBR-OB	0.37566700730309693	0.44521376479317626	0.0215929765031813	0	0	0.07338760220289563	0.09476586528869821	0.03453340014080663	0.11682259834095189	0	0.03458081936609894	0.02156797922105131	0.09487200972120378	0.012942310477903078	0.03023279002848958	0.10357370209205473	0.05174404536675653	0.008648877359748553	0.13408558692993167	0.07335957147566204	0.04791635783637495	0.12558439331155946	0.11628531958955096	0.30158400841526334	0.17827500875458957
k117_461395_7_EEBR-OB	0.19237486065620343	0.34663178152092755	0.27256789420452526	0.24241366268101916	0.054663129072428554	0.17950438791696768	0.1375342845344545	0.09936291253157954	0.2955726123711985	0.07685226926214364	0.18295042107737	0.15694547454325475	0.20493147178231189	0.051253532988354875	0.025655674690843046	0.03524878961044736	0.10245717488712558	0.073853459661577	0.019270142192822214	0.05767580102224463	0.016172396636519443	0.36013801129123857	0.2366497836380968	0.06107312521512856	0.19048987058235003
k117_523348_1_EEBR-OB	0.15035990502961621	0.24912817011417346	0.002592762606144074	0	0	0	0.005172249829038445	0.002591609722462951	0.005195332405910431	0	0	0.01035904429501795	0	0.002590065851525833	0.015557925404995433	0.025909468537588038	0.005177610487441871	0	0.015580877051817217	0.015544593212315001	0.007845716583887686	0.06239778342207466	0.03102863133203218	0.038407200801335493	0.02349467088809465
k117_569162_1_EEBR-OB	0.875909691635129	0.6980778933407569	0.20216033073992926	0	0	0.19197771300902405	0.29574274867873934	0.1784955546529193	0.10802275688424394	0.006729214397953398	0.11803628107903034	0.050481574553620095	0.2085975918617509	0.020195006204650697	0.8188203783803031	0.643093035745283	0.4037035423541633	0.25304233579699115	0.8908949796391719	0.9898226238237876	0.887020798129099	0.18244569283193568	0.2284926426431291	0.7130115262635782	0.9227364892861565
k117_3576_1_EEMAC-CN	0.09387523248367617	0.07047901807767257	0.2447792273887076	0.050697088108770834	0.023536372741168685	0.1742955552318771	0.3578674683394557	0.2949451218756874	0.3762619584742054	0.10045293608483319	0.35240639687537423	0.16411365727479763	0.3180886820689618	0.06699304942888933	0.12072351732530111	0.050261877667869104	0.2912779284557743	0.25854114040181037	0.03694215961244162	0.020103344106311226	0	0.2992518695728945	0.25080233859124573	0.01773958965583662	0.05064155824437069
k117_113119_1_EEMAC-CN	0.045979705706290376	0.023013556923321656	0.25292256763451587	0.28583501105135556	0.16907761642635463	0.07661343087115477	0.02293409676941772	0.09959185933464768	0.16893394053943916	0.1989924829109076	0.23014295306146887	0.14545350382372732	0.15306523046927484	0.12250157609854048	0.0689848670430292	0.1455201029622115	0.038263110470380855	0.06139752499337983	0.05373405034536963	0.08424258482644705	0.04638456617727005	0.04611264763884089	0.06114799874224657	0.04865716019886616	0.10803532425465745
k117_128927_2_EEMAC-CN	0	0	0.26154492789478345	0.15231658471790704	0.011656108405150207	0.06390837025168827	0.005797230016713924	0.11038097742923453	0.07570032259778657	0.12768684320116575	0.09889754121835899	0.04063766751566418	0.052233509897640036	0.03483638570302246	0	0	0	0.029099868616653982	0	0	0	0.017484378896393836	0	0	0
k117_146304_1_EEMAC-CN	0.010938962664764507	0.016425362196253103	0.31180258070593797	0.19022342706851736	0.03839659239343597	0.10936191700823661	0.10094000499690127	0.10115408457911275	0.2685477507541388	0.11471331367805263	0.17247183658841844	0.2431430190853184	0.25399824420813194	0.035519452089356224	0.008206043007732885	0.013665974581590553	0.10104462192452733	0.10133601306505387	0.00821814887635065	0.03552904736174219	0.0027588206027003757	0.15084562185124095	0.07910272974548466	0.008681963878621217	0.0440614655783701
k117_241540_1_EEMAC-CN	0	0	0.3129035056295383	0.2947587512683251	0.11729417263044233	0.09354226863597596	0	0.043845472663052436	0.05566738768680967	0.1693730567333931	0.13171703602889098	0.061339875495342144	0.08760337089750948	0.061347094319787965	0	0	0.032118552269057646	0.02928288665826816	0	0	0	0.008797171771770484	0.0058327755613673355	0	0
k117_265652_2_EEMAC-CN	0	0	0.2972751093011747	0.20414977306813697	0.1277531319346674	0.08490275289983709	0.0065167925246432876	0.05551021667832822	0.045821128432455935	0.14679773329493187	0.11444267064805284	0.05873359774763107	0.055454780219196295	0.05874050985052967	0	0	0.03587950686730795	0.03925415532363628	0	0	0	0	0.0032578851788901864	0	0
k117_343219_1_EEMAC-CN	0	0	0.2365991481447402	0.2923980727736541	0.11759259806965697	0.12956483751750159	0.024625401840908705	0.08842817008769603	0.04122549903215062	0.1664140675670865	0.15238767413136003	0.06987007309899276	0.073958952067454925	0.04521536787412944	0	0	0.020542436889703	0.028842347655444658	0	0	0	0	0.004103589886094719	0	0
k117_397951_2_EEMAC-CN	0	0	0.31652226981813725	1.1500257664920115	0.4465611980020607	0.0036790618518602026	0	0	0.047936879745300205	0.3932595506603425	0.04420687858278347	0.03308607683144916	0.055127714931546216	0.07720993137345344	0	0	0	0.0036854714870696334	0	0	0	0	0	0	0
k117_422279_1_EEMAC-CN	0.0021325959323508785	0	0.4116466551167642	0.7567457702286983	0.8148582206169227	0.040509058708326176	0	0.03197903740103366	0.07479213241842003	0.7113829129139175	0.33303867091341616	0.2876060348421842	0.14056724376123314	0.4921837980060053	0	0.010656952655368781	0.008518515113895187	0.02135770173699375	0	0.0021312413731461445	0	0.004277523889026014	0	0.004513559202952926	0.006442473464727279
k117_441378_5_EEMAC-CN	0.23732108137234517	0.33624694338926514	1.1283404219125737	0.706680248066971	0.1537873988532907	0.9855455479079962	0.6410340206963251	0.7299926862225485	1.3499840050865848	0.3828782066479506	0.932018713052598	1.03585019366779	0.9917985823496049	0.39031343143700553	0.043822847475851016	0.21894179172600572	0.5250259681715924	0.5411661430699213	0.09508957600384783	0.11676078391937832	0.04788214815681542	1.1460964595960779	0.8120918445526242	0.23954947455672154	0.4338381869283889
k117_74849_2_EEMAC-CPL	0	0	0.11159250256844093	0.26870207765620524	0.1554147787353361	0.018591525891400222	0.06802083219611003	0.02478730721217898	0.03726785112506415	0.32192561679809056	0.16754406982874936	0.08669369070008356	0.14238467883208542	0.12386270472185759	0.006200121383620402	0.0061952418103210505	0.037140725896583016	0.018623915914658545	0	0	0.006253326699454184	0.01865000415615342	0.03709645257029625	0	0
k117_113876_3_EEMAC-CPL	0	0	0.20719319253031662	0.34414625835845103	0.07315549208253268	0.020419562956035812	0.011642972418504953	0.02041841467530434	0.14911038760812806	0.3351233237307127	0.15772977285133308	0.22152751209973537	0.10199011695494568	0.192401795514601	0	0	0.005827519753647964	0.011688650155643441	0	0	0	0.017557535293449878	0	0	0.0029381991952103495
k117_171846_1_EEMAC-CPL	0	0	0.06354236859916648	0.3232883293195023	0.38230012816891784	0	0	0	0.04850479539053903	0.22963991520304308	0.12114538671637698	0.12089296812840906	0.10877260195604	0.11183915583616752	0	0	0.0030212087226070784	0	0	0	0	0.006068331070331917	0	0	0
k117_191235_1_EEMAC-CPL	0	0	0.005438231119319735	0.24392579468994557	0.2862903818808823	0	0	0	0	0.06516712890649608	0.032659662734649	0.005431935507524034	0.016291153184449136	0.02173029907401011	0	0	0	0	0	0	0	0	0	0	0
k117_233752_2_EEMAC-CPL	0.26249789659834555	0.3324180444479795	0.895143940670884	0.6599588286050603	0.21884938230077938	1.0402401391616791	0.6341459773385028	0.8188663989737699	1.1693739000976764	0.35692302490369143	0.6331975428146235	0.8498761952741429	0.7643543096132359	0.2369822156668194	0.0885731626231486	0.1548810452580263	0.6190120982763837	0.5004385568904849	0.06969586575408487	0.15803082290675494	0.05423803769934752	0.8595495112784998	0.7318347785976812	0.22758163817882374	0.45222949790044825
k117_249088_3_EEMAC-CPL	0.008744311848009246	0.01969498758641634	0.04154109617555599	0.28428511350774066	0.1403117751591749	0.015298669424741564	0.010903880909179795	0.0174832104161137	0.03285762736339904	0.08951542726556504	0.037202836821953224	0.030573793742192483	0.05021403250347841	0.01747279533693916	0.01530594228715068	0.019663580981034684	0.04366072793485465	0.006567995424448548	0.017518311084383828	0.010923447163303908	0.011026634070354166	0.05261756658475888	0.04142824836416314	0.030073887416540577	0.0396242411843101
k117_308442_5_EEMAC-CPL	0.0024817041632695276	0.0024842629656254694	0.03971263436599322	0.457825376458423	0.8337643378772923	0	0	0.0024809359976602626	0.029840806060994433	0.21811275706960695	0.04968685344862081	0.029749995537649423	0.13135829298101648	0.06942482560032945	0.002482255002339129	0	0.002478251283134988	0	0	0	0	0	0	0.0052524336632227995	0
k117_369134_2_EEMAC-CPL	0	0	0.04536280592213047	0.34864208884774217	0.05117315885187896	0	0	0.02267131757211492	0.06249182353288197	0.02831193862553564	0.07945856970198141	0.005663786413332986	0.08493253641892688	0.011328905919682098	0	0	0	0	0	0	0	0.005685976876876045	0	0	0
k117_407179_2_EEMAC-CPL	0	0	0	0.22253225437480606	0.1911937206024638	0	0	0	0	0.11023324592906394	0.02511152125730656	0.010023679551654062	0.015031225869824472	0.005012429597557187	0	0	0	0	0	0	0	0	0	0	0
k117_419224_2_EEMAC-CPL	0.22369949800852104	0.25703286449366786	0.7081532589768569	0.5706356762524745	0.24775326651951068	0.5659136019244212	0.4618379059340298	0.3422515221765299	0.6373738136974886	0.25255670773908784	0.5355023152360074	0.46054403831260776	0.5847433372083554	0.21572322527394658	0.10506481842536666	0.21968482988481552	0.3962713432480615	0.32533409599874247	0.1519841758722589	0.2255013884691201	0.1138157788394381	0.5989070372321236	0.4365429826525449	0.20790700111007854	0.4759882696240766
k117_448443_1_EEMAC-CPL	0	0	0.2550870284405913	0.36451832240182874	0.04856711835479253	0.10651395041948045	0.022544783398331925	0.029047625639272243	0.11646203476582549	0.29987061660879827	0.20684453065277697	0.21286397270109805	0.15154166451784454	0.206437841203096	0	0.003226688442875547	0.012896085380757993	0.009699956205551329	0	0	0	0.012951391775106545	0	0	0
k117_489180_1_EEMAC-CPL	0.040177054231696804	0.022981988258131917	0.10906674633746799	0.2661562354045099	0.10360985249022406	0.06311937802635878	0.04007961493036787	0.08032923633576522	0.08626817390061148	0.12037816867449969	0.1666247608036259	0.09747306494057015	0.06878486900100746	0.09175015164582045	0.022963412531927418	0.011472670019113057	0.06304752852815018	0.022992488783529073	0	0.005735933572171105	0	0.057561741222695764	0.057247611991197926	0.006073801890393444	0.023118670210873202
k117_11557_1_EEMAC-N	0	0.002639235891647474	0.013184369396082342	0.09302452462050452	0.30407239317783147	0.007907548819593668	0.01315061629500323	0.005271402762514433	0.005283721804120627	0.018432195959611482	0.055425731984935986	0.028972034091642836	0.03686296854779889	0.06321914985803696	0.010548410671565901	0.005270054470027359	0.002632849189266282	0.010561767059352674	0	0.0026348428318290706	0	0.005288280951650309	0.0052594214419134575	0.002790045102770523	0.0026549323540842095
k117_20740_1_EEMAC-N	0	0	0	0.03593608290223415	0.2904717110548614	0	0	0	0	0	0.008921409469049487	0	0.004450139288403837	0	0	0	0	0	0	0	0	0	0	0	0
k117_30384_2_EEMAC-N	0	0	0.003670806005540821	0.09249995023354679	0.5337270690779305	0	0	0	0	0	0	0.014666225870314891	0	0.0036669879687392056	0	0	0	0	0	0	0	0	0	0	0
k117_44100_1_EEMAC-N	0	0	0	0.04788232717971834	0.2208525803081092	0	0	0	0	0.004312530589400476	0	0.012940787532630785	0.004312364078236536	0	0	0	0	0	0	0	0	0	0	0	0
k117_69079_1_EEMAC-N	0	0	0.008800670549561589	0.13305986532018088	0.24268238319871094	0	0	0	0	0.030759090418405282	0.026426509436711255	0.013185723574257865	0.05272783333515713	0.03956182603497818	0	0	0	0	0	0	0	0	0	0	0
k117_83911_4_EEMAC-N	0	0	0.30868489750142847	1.2122707465263325	0.41757582511978614	0.005821980968079401	0	0.020375787504792218	0.0583525852688896	0.38967630265225756	0.05246682771255199	0.05526625823782542	0.043618797409302745	0.06690913329181765	0	0	0	0	0	0	0	0.005840293577083535	0	0	0
k117_95812_2_EEMAC-N	0	0	0	0.06113040189347439	0.16373128863421696	0	0	0	0	0.004658686890890814	0	0	0.027951042085693666	0	0	0	0	0	0	0	0	0	0	0	0
k117_108186_4_EEMAC-N	0	0.0022850340207553415	0.009131956020330682	0.3037510640729759	1.5109063595546586	0.004564204392324114	0.004554288720168058	0.0022819738636416817	0.016011147169115125	0.15730502331582388	0.07540854206694939	0.07297107470664037	0.1664177292974456	0.09350519239436468	0.011415935444472917	0.004562780384033507	0.004559008907109209	0.011430390291320714	0	0.006843691610659141	0.016119459167987463	0	0.0045535743744226165	0.0024156036978160503	0.011493119601559304
k117_130408_2_EEMAC-N	0	0	0	0.0522676298717439	0.2599875480702648	0	0	0	0	0.025891215248631104	0.051903367357109466	0.031077132885053857	0.010356086225058743	0	0	0	0	0	0	0	0	0	0	0	0
k117_148924_1_EEMAC-N	0	0	0	0.018339120568042322	0.27366515386004836	0	0	0	0	0	0	0	0.10295300501563835	0	0	0	0	0	0	0	0	0	0	0	0
k117_159967_3_EEMAC-N	0	0	0.007836552146660179	0.07108984939297303	0.4479088847821765	0	0	0	0	0.0782554708076603	0.047062940963131836	0.07827480099325361	0.10172818407031017	0.007828401281578079	0	0	0	0	0	0	0	0	0	0	0
k117_171537_2_EEMAC-N	0	0.0029454763432099447	0	0.014831215649260664	0.27738587090737205	0.002941697134715225	0	0.00294153171030605	0.00294840594343862	0.0029387075535366107	0.029455708479034698	0.0058788669100418335	0.03526312904482028	0	0	0.002940779340342271	0	0	0	0	0.00296835128138648	0.0029509500247078204	0.0029348459311943236	0	0
k117_188929_2_EEMAC-N	0	0	0	0.07773553510011527	0.2958858287461206	0.006703675201226043	0	0.006703298224447441	0.0033594817720911203	0.010045293608483318	0	0.003349258311730564	0	0.023447567300111265	0	0	0	0.0067153542961509195	0	0	0	0	0.0033440311812166093	0	0
k117_211693_1_EEMAC-N	0	0	0.005406613496532991	0.09264336100910267	0.6559949381503138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k117_255877_2_EEMAC-N	0	0	0	0.04702338607190338	0.308750429995952	0	0	0	0.004674061595952863	0.004658686890890814	0.004669567163566035	0.004659837651103393	0.013975521042846833	0.013981158141681252	0	0	0	0	0	0	0	0	0	0	0
k117_280683_10_EEMAC-N	0.02404685758202543	0.02407165149450886	0.026236481795087994	0.11900307077068213	0.366126038305972	0.024040766238879602	0.03489241890937534	0.024039414322156342	0.0503816952905452	0.12444827693017578	0.12255052129584593	0.05896374507422836	0.07204622054846903	0.05023428659370009	0.013119379103272011	0.002184842331226076	0.019647327570684592	0.01094665904074758	0.0021897888855479785	0.010923447163303908	0.004410653628141666	0.03727077633087087	0.056691287235170605	0	0.013208080394770033
k117_332267_1_EEMAC-N	0	0	0.03072480797589233	0.17962104873545118	0.4374891789069593	0	0	0	0.009234875003457528	0.07670415090178156	0.06150663356415174	0.05830955439629598	0.07363314170592428	0.009207855251900206	0	0	0	0	0	0	0	0	0	0	0
k117_347240_3_EEMAC-N	0.6565901974858266	0.708817553238307	0.942098242837415	0.6186396671619608	0.5379742340838557	0.6757304602835851	0.4195410769018815	0.4697671395692766	0.8363765819798052	0.5828949037882587	0.7582443160198529	0.6966457288399572	0.998597563581549	0.2936975286962509	0.49147885275544806	0.5489937358069117	0.5763954961258173	0.32878374633954904	0.49220390116358587	0.6111416608318614	0.5584701767743314	0.8952001994953644	0.7661844242403496	0.6380575607411316	1.0090499285385006
k117_387212_1_EEMAC-N	0	0	0.006518253654698653	0.0788410790775651	0.45099335324599865	0.006515721690911293	0.013003132747769548	0	0	0.05858189917470645	0.05219441427686895	0.03906424647700695	0.110650425951387	0.05209179170545413	0	0	0.006508304771597491	0	0	0	0	0	0	0	0
k117_440959_3_EEMAC-N	0	0	0.01562920204039789	0.059075598468483655	0.35262176687849367	0.00781156550058833	0.003897297490227848	0.015622252444650618	0	0.015607253561639814	0.01173277799921214	0.015611108769522852	0.011704988212356313	0.023419418960015096	0.003907639527491851	0.007809128332337459	0	0.011737762131087322	0	0	0	0.003918068100032233	0	0	0
k117_492688_6_EEMAC-N	0.05058561750415712	0.007233967806639968	0.021682481068997596	0.06556473156450364	0.2717745483066111	0.02889874490891227	0.025231467430257497	0.007224279951736102	0.03620581391683694	0.11186883106649471	0.17723789770312434	0.10828690085595193	0.07938771797914204	0.02887990524602898	0.02168436235204027	0	0.0396905425708303	0.02894909209532417	0.007238783984350314	0.0036109633627916544	0.003645073853308787	0.10508745865190078	0.06847466957600021	0.0038236628480974276	0.029107963011617555
k117_513579_2_EEMAC-N	0	0	0.3063747648035362	1.2970070541274374	1.1565750975652918	0.05404513340523321	0.010785544217142184	0.02882245024671974	0.2166735530526986	0.881840072848079	0.41128389234447515	0.20881370683574946	0.3491232013830204	0.22684158132200666	0.007209443469326049	0.014407539093769885	0.014395630192474038	0.007218572059945173	0.0072200791161736964	0.021609796248644626	0.0036356550578222	0.07951552159600297	0.014378469988486919	0.003813782582340069	0.01814546789806908
k117_528832_3_EEMAC-N	0	0	0	0.02088117688440462	0.3046745167286787	0	0	0	0	0.0068957791107740266	0.006911884068842795	0	0.08274615429329114	0	0	0	0	0	0	0	0	0	0	0	0
k117_541740_2_EEMAC-N	0	0	0	0.014395896691637315	0.20050097734456326	0	0	0	0	0.03327860635711424	0.019060758797354874	0	0.01901561224942527	0.019023282295165842	0	0	0	0	0	0	0	0	0	0	0
k117_30575_1_GL-CN	0.008609368763935029	0.008618245596799468	0.2841475759844561	0.32980229169689274	0.24175632247718948	0.26969188793080573	0.09447337805015285	0.17500297916005994	0.20704361736146754	0.4213235903607489	0.34186804371778423	0.34115572729199556	0.16623010008576802	0.16916434209698145	0.0057408531329818544	0.008604502514334793	0.05731593502559108	0.07185152744852835	0.054618561462165836	0.005735933572171105	0.014475293285773577	0.2158565295851091	0.16315569417491407	0.024295207561573776	0.0520170079744647
k117_98753_2_GL-CN	0.45060111592164565	0.4200400315486264	0.269443435688757	0.05287518522751802	0.007172989787784743	0.47193873416631343	0.4209680873675342	0.4004103472736605	0.3726785112506416	0.016667746431853803	0.3150401313019219	0.28103998633543575	0.28572176354264633	0.08098715308736844	0.16692634494362624	0.14296711869971657	0.3237909437138007	0.26025728649971563	0.33195702213361683	0.10721783523365988	0.1346870366036286	0.37300008312306854	0.2924912606504128	0.45413349518941754	0.38892716731676685
k117_109826_3_GL-CN	0.48641401600082745	0.2732689262188016	0.3226651542236949	0.015010668080604033	0	0.4614800465925856	0.9011494915660648	0.5011490715273731	0.4376651555612517	0	0.491899849141346	0.20824996876354596	0.40151025401744656	0.014876748342927739	0.5510606105192866	0.3770058183504981	0.7087798669766066	0.4225176653236593	0.6264510638129215	0.684515289712405	0.6909814733738521	0.3285321016831298	0.2772332754363777	0.4359519940474924	0.6947324944062848
k117_246379_2_GL-CN	0.04322472333959116	0.10961553697086267	0.2276809840626765	0.06100409941022342	0.020229609628773085	0.3111391729759128	0.28459129172959263	0.21605671963095058	0.23388656568674046	0.020145933187261312	0.2134686840104589	0.04605922174148478	0.15540548399297863	0.028790401407456572	0.05764575666589217	0.02592017492954572	0.42589055521908215	0.2655062392792231	0	0.0028798178885073938	0.005814043418914015	0.3554675378936268	0.4253828755478186	0.003049450122656213	0.04062485333542904
k117_258808_2_GL-CN	0.04480238549500267	0.058498147486655605	0.17338918869747283	0.023564233132121415	0.001953537721533554	0.32132700126547176	0.24678711020871563	0.32130893165228513	0.2752147525471742	0.013618200646137533	0.2554501064660866	0.07394563602211836	0.21982817945747948	0.017515501191463802	0.03312215683288832	0.04867071952940769	0.20230283658753317	0.177525455471431	0.031219783440885145	0.011680155234951774	0.013755571999497682	0.15823851291708388	0.159317865438074	0.016490881110230244	0.06473066215816767
k117_332404_1_GL-CN	0.013283026092928332	0	0.00442827391144607	0.02678093797237926	0	0.13722316729366832	0.08833874311183122	0.23016785268451914	0.07542303203882032	0.0928631586917569	0.05762097639613074	0.013269442454094425	0.03979695992201145	0.05750768433514818	0	0	0.02652908992613073	0.07094825110346115	0	0	0	0.07992858924065754	0.05741117659688706	0.004685504315446371	0.008917201367051092
k117_415932_2_GL-CN	0	0	0	0	0	0.19821847457742886	0.15345608867772154	0.1606162829465642	0.07193243323771574	0.006828173433217418	0	0	0	0	0	0	0.020482017957674462	0.006847027909800937	0	0	0	0.03085478628775383	0.06819200840127987	0	0
k117_487624_1_GL-CN	0.023760097781217626	0.009513838410095494	0.035644964619391276	0.014371372165757183	0	0.256544054038061	0.0900693999189625	0.1425164596952369	0.11189878638488174	0.08780077184655039	0.05946339786653512	0.11867899980237774	0.03796643536001093	0.09732823262854655	0.05703689177436145	0.016622667548987488	0.08067193444317437	0.04283183387527946	0	0	0	0.10008094223489489	0.0900552724236323	0	0.021533446231337176
k117_508404_4_GL-CN	1.1907969149914903	1.4894008482468857	0.46329017311807613	0.11166780995703265	0.005049577648440523	0.8557471303803352	0.6379045881207235	0.7424447275308573	1.0771687114442055	0.19360459979960148	0.9375209683558177	0.5708974023345498	1.0559843156201596	0.21379731297883817	0.7176584543766396	0.9309636835906634	1.015671475330745	0.5118215158856975	1.0238567426818084	0.616405785594236	0.8965170994659721	0.8988359403777916	0.7809338954893142	1.0203658269621434	1.1991140953824706
k117_7313_2_GL-F	0.0964646275336582	0.04828204449619068	0.0884378622660555	0.056726194264261544	0.020154654302853386	0.24913716252164567	0.30874008849819407	0.29734053680315564	0.25776035360274924	0.14451327289207125	0.2575124992564832	0.2609911952426353	0.14450769308857186	0.15661314610004332	0.15276956146960935	0.10042719072926777	0.1766057571451354	0.11270957758150707	0	0.0040168065073129065	0.01216425222516304	0.14511530611416212	0.26860183597368686	0.025520470190759776	0.09713838953156521
k117_22960_1_GL-F	0.0037192473060199322	0	0.03719750085614698	0.003749331316133096	0	0.022309831069680267	0.2893977224343591	0.11526097853663227	0.044721421350076986	0.0037145263476702755	0.014892806206999941	0.059447102194343016	0.11143148778163209	0.01857940570827864	0.0037200728301722413	0.007434290172385261	0.19684584725189003	0.17134002641485863	0	0.007433769909533751	0.007503992039345021	0.011190002493692055	0.00741929051405925	0	0.003745224574161458
k117_49623_1_GL-F	0.023559421279687073	0	0.061262775903282614	0	0	0.1601634831860492	0.15981553019049194	0.17428575383563344	0.03305003689300453	0.00941180662416455	0.06603651400907913	0.06589892029567163	0.01411716483720001	0.04707619689597629	0.202655994549079	0.004709220970683232	0.2729090500846894	0.23122598306206138	0	0	0	0.02362753904918086	0.10339382895437299	0	0.04744794646319415
k117_115358_3_GL-F	1.9295343166569574	1.508128180600833	0.5418808865322163	0.18676180428106587	0.189302211692665	0.7373706697529036	1.9492641078755388	1.3313859090000268	0.8616439263877615	0.1431349438481967	0.5353851855429961	0.6355364543803119	0.9111409245302623	0.42956144776659266	1.9719183047153608	1.7258173614465784	1.4276839183930878	1.1867495291483547	2.03785375896274	2.0505746883911242	2.055839924313039	0.8203197316804326	1.1993589928742396	1.4500402828855083	1.5558169753565456
k117_198542_2_GL-F	0	0.017236491193598935	0.0861053260558958	0	0.017268308748370678	0	0.2061237339276062	0.05164022335870621	0.20704361736146754	0	0.05171113266319424	0.017201129107159437	0.05158865175075559	0	0.10333535639367337	0.034418010057339174	0.10316868304606394	0.06897746635058721	0	0.10324680429907988	0.06948140777171316	0.017268522366808727	0.03434856719471875	0.07288562268472132	0.0693560106326196
k117_231257_1_GL-F	0.0513558857662636	0.040585924031439354	0.032439680979197943	0	0.0027107228849186527	0.17294442689674627	0.19953256801713043	0.10808418842519904	0.09750309887371436	0.018896572989601693	0.13258493897946896	0.18361205256246937	0.09987802926163729	0.03510643520459627	0.0027035413009972686	0.005402827160163708	0.051284432560688764	0.12993429707901313	0	0	0	0.06776891045113889	0.03235155747409557	0	0.010887280738841449
k117_255005_3_GL-F	0.18917714023306173	0.1930853747538264	0.708582712452534	0.2654945380107545	0.059520553558213826	0.5006361692830512	0.6253607698880765	0.4079028281259507	0.8065615386441745	0.1704137752588092	0.46416242749542713	0.3964951754567842	0.4964035692399834	0.12600394828752803	0.07420358038907396	0.22985006184568796	0.6111921316093283	0.367772807623244	0.104038267689971	0.15940098376493586	0.08232438075079314	0.5431317699730852	0.41437526807245817	0.19626780044755412	0.5005253586479077
